!13C to 13N bdecay
!From ../13c-13n_betadecay.dat compiled by GMP from Schwab et al. 2017
!Experimental data used from Zegers et al. 2008
!
!Log(rhoY)       Log(T)        mu        dQ           Vs           Log(beta-decay-rate)   nu-energy-loss    gamma-energy
!Log(g/cm^3)     Log(K)        erg       erg          erg          Log(1/s)               Log(erg/s)        Log(erg/s)
10.180000      9.300000     0.000000   0.217000     0.0587       -99.999000           -4.566299e+01         -100.00
10.180000      9.350000     0.000000   0.214500     0.0587       -99.999000           -4.153009e+01         -100.00
10.180000      9.400000     0.000000   0.212000     0.0587       -99.999000           -3.781729e+01         -100.00
10.180000      9.450000     0.000000   0.209300     0.0587       -99.999000           -3.447859e+01         -100.00
10.180000      9.500000     0.000000   0.206400     0.0587       -99.999000           -3.147279e+01         -100.00
10.180000      9.550000     0.000000   0.203500     0.0587       -99.999000           -2.876319e+01         -100.00
10.180000      9.600000     0.000000   0.200300     0.0587       -99.999000           -2.631729e+01         -100.00
10.180000      9.650000     0.000000   0.197100     0.0587       -99.999000           -2.410579e+01         -100.00
10.200000      8.000000     0.000000   0.251400     0.0596       -99.999000           -1.057943e+02         -100.00
10.200000      8.050000     0.000000   0.251000     0.0596       -99.999000           -1.057943e+02         -100.00
10.200000      8.100000     0.000000   0.250500     0.0596       -99.999000           -1.057943e+02         -100.00
10.200000      8.150000     0.000000   0.250000     0.0596       -99.999000           -1.057943e+02         -100.00
10.200000      8.200000     0.000000   0.249400     0.0596       -99.999000           -1.057943e+02         -100.00
10.200000      8.250000     0.000000   0.248900     0.0596       -99.999000           -1.057943e+02         -100.00
10.200000      8.300000     0.000000   0.248200     0.0596       -99.999000           -1.057943e+02         -100.00
10.200000      8.350000     0.000000   0.247500     0.0596       -99.999000           -1.057943e+02         -100.00
10.200000      8.400000     0.000000   0.246800     0.0596       -99.999000           -1.057943e+02         -100.00
10.200000      8.450000     0.000000   0.246000     0.0596       -99.999000           -1.057943e+02         -100.00
10.200000      8.500000     0.000000   0.245200     0.0596       -99.999000           -1.057943e+02         -100.00
10.200000      8.550000     0.000000   0.244300     0.0596       -99.999000           -1.057943e+02         -100.00
10.200000      8.600000     0.000000   0.243300     0.0596       -99.999000           -1.057943e+02         -100.00
10.200000      8.650000     0.000000   0.242300     0.0596       -99.999000           -1.057943e+02         -100.00
10.200000      8.700000     0.000000   0.241200     0.0596       -99.999000           -1.057943e+02         -100.00
10.200000      8.750000     0.000000   0.240000     0.0596       -99.999000           -1.057943e+02         -100.00
10.200000      8.800000     0.000000   0.238700     0.0596       -99.999000           -1.057943e+02         -100.00
10.200000      8.850000     0.000000   0.237400     0.0596       -99.999000           -1.057943e+02         -100.00
10.200000      8.900000     0.000000   0.235900     0.0596       -99.999000           -1.028198e+02         -100.00
10.200000      8.950000     0.000000   0.234400     0.0596       -99.999000           -9.269169e+01         -100.00
10.200000      9.000000     0.000000   0.232800     0.0596       -99.999000           -8.363869e+01         -100.00
10.200000      9.050000     0.000000   0.231000     0.0596       -99.999000           -7.554359e+01         -100.00
10.200000      9.100000     0.000000   0.229200     0.0596       -99.999000           -6.830189e+01         -100.00
10.200000      9.150000     0.000000   0.227200     0.0596       -99.999000           -6.182049e+01         -100.00
10.200000      9.200000     0.000000   0.225200     0.0596       -99.999000           -5.601619e+01         -100.00
10.200000      9.250000     0.000000   0.223000     0.0596       -99.999000           -5.081499e+01         -100.00
10.200000      9.300000     0.000000   0.220700     0.0596       -99.999000           -4.615099e+01         -100.00
10.200000      9.350000     0.000000   0.218200     0.0596       -99.999000           -4.196529e+01         -100.00
10.200000      9.400000     0.000000   0.215600     0.0596       -99.999000           -3.820539e+01         -100.00
10.200000      9.450000     0.000000   0.212900     0.0596       -99.999000           -3.482469e+01         -100.00
10.200000      9.500000     0.000000   0.210000     0.0596       -99.999000           -3.178139e+01         -100.00
10.200000      9.550000     0.000000   0.207000     0.0596       -99.999000           -2.903849e+01         -100.00
10.200000      9.600000     0.000000   0.203900     0.0596       -99.999000           -2.656279e+01         -100.00
10.200000      9.650000     0.000000   0.200600     0.0596       -99.999000           -2.432479e+01         -100.00
10.220000      8.000000     0.000000   0.255400     0.0605       -99.999000           -1.057943e+02         -100.00
10.220000      8.050000     0.000000   0.254900     0.0605       -99.999000           -1.057943e+02         -100.00
10.220000      8.100000     0.000000   0.254400     0.0605       -99.999000           -1.057943e+02         -100.00
10.220000      8.150000     0.000000   0.253900     0.0605       -99.999000           -1.057943e+02         -100.00
10.220000      8.200000     0.000000   0.253400     0.0605       -99.999000           -1.057943e+02         -100.00
10.220000      8.250000     0.000000   0.252800     0.0605       -99.999000           -1.057943e+02         -100.00
10.220000      8.300000     0.000000   0.252100     0.0605       -99.999000           -1.057943e+02         -100.00
10.220000      8.350000     0.000000   0.251500     0.0605       -99.999000           -1.057943e+02         -100.00
10.220000      8.400000     0.000000   0.250700     0.0605       -99.999000           -1.057943e+02         -100.00
10.220000      8.450000     0.000000   0.249900     0.0605       -99.999000           -1.057943e+02         -100.00
10.220000      8.500000     0.000000   0.249100     0.0605       -99.999000           -1.057943e+02         -100.00
10.220000      8.550000     0.000000   0.248200     0.0605       -99.999000           -1.057943e+02         -100.00
10.220000      8.600000     0.000000   0.247200     0.0605       -99.999000           -1.057943e+02         -100.00
10.220000      8.650000     0.000000   0.246200     0.0605       -99.999000           -1.057943e+02         -100.00
10.220000      8.700000     0.000000   0.245100     0.0605       -99.999000           -1.057943e+02         -100.00
10.220000      8.750000     0.000000   0.243900     0.0605       -99.999000           -1.057943e+02         -100.00
10.220000      8.800000     0.000000   0.242600     0.0605       -99.999000           -1.057943e+02         -100.00
10.220000      8.850000     0.000000   0.241200     0.0605       -99.999000           -1.057943e+02         -100.00
10.220000      8.900000     0.000000   0.239800     0.0605       -99.999000           -1.040616e+02         -100.00
10.220000      8.950000     0.000000   0.238200     0.0605       -99.999000           -9.379869e+01         -100.00
10.220000      9.000000     0.000000   0.236600     0.0605       -99.999000           -8.462549e+01         -100.00
10.220000      9.050000     0.000000   0.234900     0.0605       -99.999000           -7.642339e+01         -100.00
10.220000      9.100000     0.000000   0.233000     0.0605       -99.999000           -6.908629e+01         -100.00
10.220000      9.150000     0.000000   0.231000     0.0605       -99.999000           -6.251979e+01         -100.00
10.220000      9.200000     0.000000   0.228900     0.0605       -99.999000           -5.663959e+01         -100.00
10.220000      9.250000     0.000000   0.226700     0.0605       -99.999000           -5.137089e+01         -100.00
10.220000      9.300000     0.000000   0.224400     0.0605       -99.999000           -4.664659e+01         -100.00
10.220000      9.350000     0.000000   0.221900     0.0605       -99.999000           -4.240719e+01         -100.00
10.220000      9.400000     0.000000   0.219300     0.0605       -99.999000           -3.859939e+01         -100.00
10.220000      9.450000     0.000000   0.216600     0.0605       -99.999000           -3.517599e+01         -100.00
10.220000      9.500000     0.000000   0.213700     0.0605       -99.999000           -3.209479e+01         -100.00
10.220000      9.550000     0.000000   0.210600     0.0605       -99.999000           -2.931799e+01         -100.00
10.220000      9.600000     0.000000   0.207400     0.0605       -99.999000           -2.681209e+01         -100.00
10.220000      9.650000     0.000000   0.204100     0.0605       -99.999000           -2.454719e+01         -100.00
10.240000      8.000000     0.000000   0.259400     0.0615       -99.999000           -1.057943e+02         -100.00
10.240000      8.050000     0.000000   0.258900     0.0615       -99.999000           -1.057943e+02         -100.00
10.240000      8.100000     0.000000   0.258400     0.0615       -99.999000           -1.057943e+02         -100.00
10.240000      8.150000     0.000000   0.257900     0.0615       -99.999000           -1.057943e+02         -100.00
10.240000      8.200000     0.000000   0.257400     0.0615       -99.999000           -1.057943e+02         -100.00
10.240000      8.250000     0.000000   0.256800     0.0615       -99.999000           -1.057943e+02         -100.00
10.240000      8.300000     0.000000   0.256100     0.0615       -99.999000           -1.057943e+02         -100.00
10.240000      8.350000     0.000000   0.255400     0.0615       -99.999000           -1.057943e+02         -100.00
10.240000      8.400000     0.000000   0.254700     0.0615       -99.999000           -1.057943e+02         -100.00
10.240000      8.450000     0.000000   0.253900     0.0615       -99.999000           -1.057943e+02         -100.00
10.240000      8.500000     0.000000   0.253100     0.0615       -99.999000           -1.057943e+02         -100.00
10.240000      8.550000     0.000000   0.252100     0.0615       -99.999000           -1.057943e+02         -100.00
10.240000      8.600000     0.000000   0.251200     0.0615       -99.999000           -1.057943e+02         -100.00
10.240000      8.650000     0.000000   0.250100     0.0615       -99.999000           -1.057943e+02         -100.00
10.240000      8.700000     0.000000   0.249000     0.0615       -99.999000           -1.057943e+02         -100.00
10.240000      8.750000     0.000000   0.247800     0.0615       -99.999000           -1.057943e+02         -100.00
10.240000      8.800000     0.000000   0.246500     0.0615       -99.999000           -1.057943e+02         -100.00
10.240000      8.850000     0.000000   0.245200     0.0615       -99.999000           -1.057943e+02         -100.00
10.240000      8.900000     0.000000   0.243700     0.0615       -99.999000           -1.053224e+02         -100.00
10.240000      8.950000     0.000000   0.242100     0.0615       -99.999000           -9.492279e+01         -100.00
10.240000      9.000000     0.000000   0.240500     0.0615       -99.999000           -8.562769e+01         -100.00
10.240000      9.050000     0.000000   0.238700     0.0615       -99.999000           -7.731679e+01         -100.00
10.240000      9.100000     0.000000   0.236900     0.0615       -99.999000           -6.988279e+01         -100.00
10.240000      9.150000     0.000000   0.234900     0.0615       -99.999000           -6.322979e+01         -100.00
10.240000      9.200000     0.000000   0.232800     0.0615       -99.999000           -5.727269e+01         -100.00
10.240000      9.250000     0.000000   0.230500     0.0615       -99.999000           -5.193529e+01         -100.00
10.240000      9.300000     0.000000   0.228200     0.0615       -99.999000           -4.714989e+01         -100.00
10.240000      9.350000     0.000000   0.225700     0.0615       -99.999000           -4.285589e+01         -100.00
10.240000      9.400000     0.000000   0.223100     0.0615       -99.999000           -3.899959e+01         -100.00
10.240000      9.450000     0.000000   0.220300     0.0615       -99.999000           -3.553289e+01         -100.00
10.240000      9.500000     0.000000   0.217400     0.0615       -99.999000           -3.241299e+01         -100.00
10.240000      9.550000     0.000000   0.214300     0.0615       -99.999000           -2.960179e+01         -100.00
10.240000      9.600000     0.000000   0.211100     0.0615       -99.999000           -2.706519e+01         -100.00
10.240000      9.650000     0.000000   0.207700     0.0615       -99.999000           -2.477299e+01         -100.00
10.260000      8.000000     0.000000   0.263400     0.0624       -99.999000           -1.057943e+02         -100.00
10.260000      8.050000     0.000000   0.263000     0.0624       -99.999000           -1.057943e+02         -100.00
10.260000      8.100000     0.000000   0.262500     0.0624       -99.999000           -1.057943e+02         -100.00
10.260000      8.150000     0.000000   0.262000     0.0624       -99.999000           -1.057943e+02         -100.00
10.260000      8.200000     0.000000   0.261400     0.0624       -99.999000           -1.057943e+02         -100.00
10.260000      8.250000     0.000000   0.260800     0.0624       -99.999000           -1.057943e+02         -100.00
10.260000      8.300000     0.000000   0.260200     0.0624       -99.999000           -1.057943e+02         -100.00
10.260000      8.350000     0.000000   0.259500     0.0624       -99.999000           -1.057943e+02         -100.00
10.260000      8.400000     0.000000   0.258700     0.0624       -99.999000           -1.057943e+02         -100.00
10.260000      8.450000     0.000000   0.258000     0.0624       -99.999000           -1.057943e+02         -100.00
10.260000      8.500000     0.000000   0.257100     0.0624       -99.999000           -1.057943e+02         -100.00
10.260000      8.550000     0.000000   0.256200     0.0624       -99.999000           -1.057943e+02         -100.00
10.260000      8.600000     0.000000   0.255200     0.0624       -99.999000           -1.057943e+02         -100.00
10.260000      8.650000     0.000000   0.254100     0.0624       -99.999000           -1.057943e+02         -100.00
10.260000      8.700000     0.000000   0.253000     0.0624       -99.999000           -1.057943e+02         -100.00
10.260000      8.750000     0.000000   0.251800     0.0624       -99.999000           -1.057943e+02         -100.00
10.260000      8.800000     0.000000   0.250500     0.0624       -99.999000           -1.057943e+02         -100.00
10.260000      8.850000     0.000000   0.249100     0.0624       -99.999000           -1.057943e+02         -100.00
10.260000      8.900000     0.000000   0.247700     0.0624       -99.999000           -1.057943e+02         -100.00
10.260000      8.950000     0.000000   0.246100     0.0624       -99.999000           -9.606439e+01         -100.00
10.260000      9.000000     0.000000   0.244400     0.0624       -99.999000           -8.664529e+01         -100.00
10.260000      9.050000     0.000000   0.242700     0.0624       -99.999000           -7.822399e+01         -100.00
10.260000      9.100000     0.000000   0.240800     0.0624       -99.999000           -7.069159e+01         -100.00
10.260000      9.150000     0.000000   0.238800     0.0624       -99.999000           -6.395089e+01         -100.00
10.260000      9.200000     0.000000   0.236700     0.0624       -99.999000           -5.791559e+01         -100.00
10.260000      9.250000     0.000000   0.234400     0.0624       -99.999000           -5.250849e+01         -100.00
10.260000      9.300000     0.000000   0.232000     0.0624       -99.999000           -4.766089e+01         -100.00
10.260000      9.350000     0.000000   0.229500     0.0624       -99.999000           -4.331159e+01         -100.00
10.260000      9.400000     0.000000   0.226900     0.0624       -99.999000           -3.940589e+01         -100.00
10.260000      9.450000     0.000000   0.224100     0.0624       -99.999000           -3.589519e+01         -100.00
10.260000      9.500000     0.000000   0.221100     0.0624       -99.999000           -3.273609e+01         -100.00
10.260000      9.550000     0.000000   0.218000     0.0624       -99.999000           -2.988989e+01         -100.00
10.260000      9.600000     0.000000   0.214800     0.0624       -99.999000           -2.732229e+01         -100.00
10.260000      9.650000     0.000000   0.211400     0.0624       -99.999000           -2.500229e+01         -100.00
10.280000      8.000000     0.000000   0.267600     0.0634       -99.999000           -1.057943e+02         -100.00
10.280000      8.050000     0.000000   0.267100     0.0634       -99.999000           -1.057943e+02         -100.00
10.280000      8.100000     0.000000   0.266600     0.0634       -99.999000           -1.057943e+02         -100.00
10.280000      8.150000     0.000000   0.266100     0.0634       -99.999000           -1.057943e+02         -100.00
10.280000      8.200000     0.000000   0.265600     0.0634       -99.999000           -1.057943e+02         -100.00
10.280000      8.250000     0.000000   0.265000     0.0634       -99.999000           -1.057943e+02         -100.00
10.280000      8.300000     0.000000   0.264300     0.0634       -99.999000           -1.057943e+02         -100.00
10.280000      8.350000     0.000000   0.263600     0.0634       -99.999000           -1.057943e+02         -100.00
10.280000      8.400000     0.000000   0.262900     0.0634       -99.999000           -1.057943e+02         -100.00
10.280000      8.450000     0.000000   0.262100     0.0634       -99.999000           -1.057943e+02         -100.00
10.280000      8.500000     0.000000   0.261200     0.0634       -99.999000           -1.057943e+02         -100.00
10.280000      8.550000     0.000000   0.260300     0.0634       -99.999000           -1.057943e+02         -100.00
10.280000      8.600000     0.000000   0.259300     0.0634       -99.999000           -1.057943e+02         -100.00
10.280000      8.650000     0.000000   0.258200     0.0634       -99.999000           -1.057943e+02         -100.00
10.280000      8.700000     0.000000   0.257100     0.0634       -99.999000           -1.057943e+02         -100.00
10.280000      8.750000     0.000000   0.255900     0.0634       -99.999000           -1.057943e+02         -100.00
10.280000      8.800000     0.000000   0.254600     0.0634       -99.999000           -1.057943e+02         -100.00
10.280000      8.850000     0.000000   0.253200     0.0634       -99.999000           -1.057943e+02         -100.00
10.280000      8.900000     0.000000   0.251700     0.0634       -99.999000           -1.057943e+02         -100.00
10.280000      8.950000     0.000000   0.250100     0.0634       -99.999000           -9.722359e+01         -100.00
10.280000      9.000000     0.000000   0.248500     0.0634       -99.999000           -8.767879e+01         -100.00
10.280000      9.050000     0.000000   0.246700     0.0634       -99.999000           -7.914529e+01         -100.00
10.280000      9.100000     0.000000   0.244800     0.0634       -99.999000           -7.151289e+01         -100.00
10.280000      9.150000     0.000000   0.242800     0.0634       -99.999000           -6.468319e+01         -100.00
10.280000      9.200000     0.000000   0.240600     0.0634       -99.999000           -5.856839e+01         -100.00
10.280000      9.250000     0.000000   0.238400     0.0634       -99.999000           -5.309059e+01         -100.00
10.280000      9.300000     0.000000   0.236000     0.0634       -99.999000           -4.817989e+01         -100.00
10.280000      9.350000     0.000000   0.233400     0.0634       -99.999000           -4.377429e+01         -100.00
10.280000      9.400000     0.000000   0.230800     0.0634       -99.999000           -3.981849e+01         -100.00
10.280000      9.450000     0.000000   0.227900     0.0634       -99.999000           -3.626309e+01         -100.00
10.280000      9.500000     0.000000   0.225000     0.0634       -99.999000           -3.306419e+01         -100.00
10.280000      9.550000     0.000000   0.221800     0.0634       -99.999000           -3.018259e+01         -100.00
10.280000      9.600000     0.000000   0.218600     0.0634       -99.999000           -2.758329e+01         -100.00
10.280000      9.650000     0.000000   0.215100     0.0634       -99.999000           -2.523509e+01         -100.00
10.300000      8.000000     0.000000   0.271800     0.0643       -99.999000           -1.057943e+02         -100.00
10.300000      8.050000     0.000000   0.271300     0.0643       -99.999000           -1.057943e+02         -100.00
10.300000      8.100000     0.000000   0.270800     0.0643       -99.999000           -1.057943e+02         -100.00
10.300000      8.150000     0.000000   0.270300     0.0643       -99.999000           -1.057943e+02         -100.00
10.300000      8.200000     0.000000   0.269700     0.0643       -99.999000           -1.057943e+02         -100.00
10.300000      8.250000     0.000000   0.269100     0.0643       -99.999000           -1.057943e+02         -100.00
10.300000      8.300000     0.000000   0.268500     0.0643       -99.999000           -1.057943e+02         -100.00
10.300000      8.350000     0.000000   0.267800     0.0643       -99.999000           -1.057943e+02         -100.00
10.300000      8.400000     0.000000   0.267000     0.0643       -99.999000           -1.057943e+02         -100.00
10.300000      8.450000     0.000000   0.266200     0.0643       -99.999000           -1.057943e+02         -100.00
10.300000      8.500000     0.000000   0.265300     0.0643       -99.999000           -1.057943e+02         -100.00
10.300000      8.550000     0.000000   0.264400     0.0643       -99.999000           -1.057943e+02         -100.00
10.300000      8.600000     0.000000   0.263400     0.0643       -99.999000           -1.057943e+02         -100.00
10.300000      8.650000     0.000000   0.262400     0.0643       -99.999000           -1.057943e+02         -100.00
10.300000      8.700000     0.000000   0.261200     0.0643       -99.999000           -1.057943e+02         -100.00
10.300000      8.750000     0.000000   0.260000     0.0643       -99.999000           -1.057943e+02         -100.00
10.300000      8.800000     0.000000   0.258700     0.0643       -99.999000           -1.057943e+02         -100.00
10.300000      8.850000     0.000000   0.257300     0.0643       -99.999000           -1.057943e+02         -100.00
10.300000      8.900000     0.000000   0.255800     0.0643       -99.999000           -1.057943e+02         -100.00
10.300000      8.950000     0.000000   0.254200     0.0643       -99.999000           -9.840079e+01         -100.00
10.300000      9.000000     0.000000   0.252500     0.0643       -99.999000           -8.872819e+01         -100.00
10.300000      9.050000     0.000000   0.250700     0.0643       -99.999000           -8.008089e+01         -100.00
10.300000      9.100000     0.000000   0.248800     0.0643       -99.999000           -7.234689e+01         -100.00
10.300000      9.150000     0.000000   0.246800     0.0643       -99.999000           -6.542669e+01         -100.00
10.300000      9.200000     0.000000   0.244600     0.0643       -99.999000           -5.923139e+01         -100.00
10.300000      9.250000     0.000000   0.242400     0.0643       -99.999000           -5.368159e+01         -100.00
10.300000      9.300000     0.000000   0.239900     0.0643       -99.999000           -4.870689e+01         -100.00
10.300000      9.350000     0.000000   0.237400     0.0643       -99.999000           -4.424419e+01         -100.00
10.300000      9.400000     0.000000   0.234700     0.0643       -99.999000           -4.023749e+01         -100.00
10.300000      9.450000     0.000000   0.231900     0.0643       -99.999000           -3.663679e+01         -100.00
10.300000      9.500000     0.000000   0.228900     0.0643       -99.999000           -3.339739e+01         -100.00
10.300000      9.550000     0.000000   0.225700     0.0643       -99.999000           -3.047969e+01         -100.00
10.300000      9.600000     0.000000   0.222400     0.0643       -99.999000           -2.784829e+01         -100.00
10.300000      9.650000     0.000000   0.218900     0.0643       -99.999000           -2.547149e+01         -100.00
10.320000      8.000000     0.000000   0.276000     0.0653       -99.999000           -1.057943e+02         -100.00
10.320000      8.050000     0.000000   0.275600     0.0653       -99.999000           -1.057943e+02         -100.00
10.320000      8.100000     0.000000   0.275100     0.0653       -99.999000           -1.057943e+02         -100.00
10.320000      8.150000     0.000000   0.274600     0.0653       -99.999000           -1.057943e+02         -100.00
10.320000      8.200000     0.000000   0.274000     0.0653       -99.999000           -1.057943e+02         -100.00
10.320000      8.250000     0.000000   0.273400     0.0653       -99.999000           -1.057943e+02         -100.00
10.320000      8.300000     0.000000   0.272700     0.0653       -99.999000           -1.057943e+02         -100.00
10.320000      8.350000     0.000000   0.272000     0.0653       -99.999000           -1.057943e+02         -100.00
10.320000      8.400000     0.000000   0.271300     0.0653       -99.999000           -1.057943e+02         -100.00
10.320000      8.450000     0.000000   0.270400     0.0653       -99.999000           -1.057943e+02         -100.00
10.320000      8.500000     0.000000   0.269600     0.0653       -99.999000           -1.057943e+02         -100.00
10.320000      8.550000     0.000000   0.268600     0.0653       -99.999000           -1.057943e+02         -100.00
10.320000      8.600000     0.000000   0.267600     0.0653       -99.999000           -1.057943e+02         -100.00
10.320000      8.650000     0.000000   0.266600     0.0653       -99.999000           -1.057943e+02         -100.00
10.320000      8.700000     0.000000   0.265400     0.0653       -99.999000           -1.057943e+02         -100.00
10.320000      8.750000     0.000000   0.264200     0.0653       -99.999000           -1.057943e+02         -100.00
10.320000      8.800000     0.000000   0.262900     0.0653       -99.999000           -1.057943e+02         -100.00
10.320000      8.850000     0.000000   0.261500     0.0653       -99.999000           -1.057943e+02         -100.00
10.320000      8.900000     0.000000   0.260000     0.0653       -99.999000           -1.057943e+02         -100.00
10.320000      8.950000     0.000000   0.258400     0.0653       -99.999000           -9.959619e+01         -100.00
10.320000      9.000000     0.000000   0.256700     0.0653       -99.999000           -8.979389e+01         -100.00
10.320000      9.050000     0.000000   0.254900     0.0653       -99.999000           -8.103089e+01         -100.00
10.320000      9.100000     0.000000   0.252900     0.0653       -99.999000           -7.319389e+01         -100.00
10.320000      9.150000     0.000000   0.250900     0.0653       -99.999000           -6.618179e+01         -100.00
10.320000      9.200000     0.000000   0.248700     0.0653       -99.999000           -5.990459e+01         -100.00
10.320000      9.250000     0.000000   0.246400     0.0653       -99.999000           -5.428179e+01         -100.00
10.320000      9.300000     0.000000   0.244000     0.0653       -99.999000           -4.924199e+01         -100.00
10.320000      9.350000     0.000000   0.241400     0.0653       -99.999000           -4.472139e+01         -100.00
10.320000      9.400000     0.000000   0.238700     0.0653       -99.999000           -4.066299e+01         -100.00
10.320000      9.450000     0.000000   0.235800     0.0653       -99.999000           -3.701609e+01         -100.00
10.320000      9.500000     0.000000   0.232800     0.0653       -99.999000           -3.373569e+01         -100.00
10.320000      9.550000     0.000000   0.229600     0.0653       -99.999000           -3.078139e+01         -100.00
10.320000      9.600000     0.000000   0.226300     0.0653       -99.999000           -2.811739e+01         -100.00
10.320000      9.650000     0.000000   0.222800     0.0653       -99.999000           -2.571149e+01         -100.00
10.340000      8.000000     0.000000   0.280400     0.0663       -99.999000           -1.057943e+02         -100.00
10.340000      8.050000     0.000000   0.279900     0.0663       -99.999000           -1.057943e+02         -100.00
10.340000      8.100000     0.000000   0.279400     0.0663       -99.999000           -1.057943e+02         -100.00
10.340000      8.150000     0.000000   0.278900     0.0663       -99.999000           -1.057943e+02         -100.00
10.340000      8.200000     0.000000   0.278300     0.0663       -99.999000           -1.057943e+02         -100.00
10.340000      8.250000     0.000000   0.277700     0.0663       -99.999000           -1.057943e+02         -100.00
10.340000      8.300000     0.000000   0.277000     0.0663       -99.999000           -1.057943e+02         -100.00
10.340000      8.350000     0.000000   0.276300     0.0663       -99.999000           -1.057943e+02         -100.00
10.340000      8.400000     0.000000   0.275600     0.0663       -99.999000           -1.057943e+02         -100.00
10.340000      8.450000     0.000000   0.274700     0.0663       -99.999000           -1.057943e+02         -100.00
10.340000      8.500000     0.000000   0.273900     0.0663       -99.999000           -1.057943e+02         -100.00
10.340000      8.550000     0.000000   0.272900     0.0663       -99.999000           -1.057943e+02         -100.00
10.340000      8.600000     0.000000   0.271900     0.0663       -99.999000           -1.057943e+02         -100.00
10.340000      8.650000     0.000000   0.270800     0.0663       -99.999000           -1.057943e+02         -100.00
10.340000      8.700000     0.000000   0.269700     0.0663       -99.999000           -1.057943e+02         -100.00
10.340000      8.750000     0.000000   0.268400     0.0663       -99.999000           -1.057943e+02         -100.00
10.340000      8.800000     0.000000   0.267100     0.0663       -99.999000           -1.057943e+02         -100.00
10.340000      8.850000     0.000000   0.265700     0.0663       -99.999000           -1.057943e+02         -100.00
10.340000      8.900000     0.000000   0.264200     0.0663       -99.999000           -1.057943e+02         -100.00
10.340000      8.950000     0.000000   0.262600     0.0663       -99.999000           -1.008102e+02         -100.00
10.340000      9.000000     0.000000   0.260900     0.0663       -99.999000           -9.087609e+01         -100.00
10.340000      9.050000     0.000000   0.259100     0.0663       -99.999000           -8.199559e+01         -100.00
10.340000      9.100000     0.000000   0.257100     0.0663       -99.999000           -7.405399e+01         -100.00
10.340000      9.150000     0.000000   0.255100     0.0663       -99.999000           -6.694859e+01         -100.00
10.340000      9.200000     0.000000   0.252900     0.0663       -99.999000           -6.058819e+01         -100.00
10.340000      9.250000     0.000000   0.250600     0.0663       -99.999000           -5.489129e+01         -100.00
10.340000      9.300000     0.000000   0.248100     0.0663       -99.999000           -4.978549e+01         -100.00
10.340000      9.350000     0.000000   0.245500     0.0663       -99.999000           -4.520589e+01         -100.00
10.340000      9.400000     0.000000   0.242800     0.0663       -99.999000           -4.109499e+01         -100.00
10.340000      9.450000     0.000000   0.239900     0.0663       -99.999000           -3.740139e+01         -100.00
10.340000      9.500000     0.000000   0.236800     0.0663       -99.999000           -3.407929e+01         -100.00
10.340000      9.550000     0.000000   0.233600     0.0663       -99.999000           -3.108779e+01         -100.00
10.340000      9.600000     0.000000   0.230300     0.0663       -99.999000           -2.839069e+01         -100.00
10.340000      9.650000     0.000000   0.226700     0.0663       -99.999000           -2.595529e+01         -100.00
10.360000      8.000000     0.000000   0.284800     0.0674       -99.999000           -1.057943e+02         -100.00
10.360000      8.050000     0.000000   0.284300     0.0674       -99.999000           -1.057943e+02         -100.00
10.360000      8.100000     0.000000   0.283800     0.0674       -99.999000           -1.057943e+02         -100.00
10.360000      8.150000     0.000000   0.283300     0.0674       -99.999000           -1.057943e+02         -100.00
10.360000      8.200000     0.000000   0.282700     0.0674       -99.999000           -1.057943e+02         -100.00
10.360000      8.250000     0.000000   0.282100     0.0674       -99.999000           -1.057943e+02         -100.00
10.360000      8.300000     0.000000   0.281400     0.0674       -99.999000           -1.057943e+02         -100.00
10.360000      8.350000     0.000000   0.280700     0.0674       -99.999000           -1.057943e+02         -100.00
10.360000      8.400000     0.000000   0.279900     0.0674       -99.999000           -1.057943e+02         -100.00
10.360000      8.450000     0.000000   0.279100     0.0674       -99.999000           -1.057943e+02         -100.00
10.360000      8.500000     0.000000   0.278200     0.0674       -99.999000           -1.057943e+02         -100.00
10.360000      8.550000     0.000000   0.277300     0.0674       -99.999000           -1.057943e+02         -100.00
10.360000      8.600000     0.000000   0.276300     0.0674       -99.999000           -1.057943e+02         -100.00
10.360000      8.650000     0.000000   0.275200     0.0674       -99.999000           -1.057943e+02         -100.00
10.360000      8.700000     0.000000   0.274000     0.0674       -99.999000           -1.057943e+02         -100.00
10.360000      8.750000     0.000000   0.272800     0.0674       -99.999000           -1.057943e+02         -100.00
10.360000      8.800000     0.000000   0.271400     0.0674       -99.999000           -1.057943e+02         -100.00
10.360000      8.850000     0.000000   0.270000     0.0674       -99.999000           -1.057943e+02         -100.00
10.360000      8.900000     0.000000   0.268500     0.0674       -99.999000           -1.057943e+02         -100.00
10.360000      8.950000     0.000000   0.266900     0.0674       -99.999000           -1.020429e+02         -100.00
10.360000      9.000000     0.000000   0.265100     0.0674       -99.999000           -9.197499e+01         -100.00
10.360000      9.050000     0.000000   0.263300     0.0674       -99.999000           -8.297529e+01         -100.00
10.360000      9.100000     0.000000   0.261400     0.0674       -99.999000           -7.492739e+01         -100.00
10.360000      9.150000     0.000000   0.259300     0.0674       -99.999000           -6.772729e+01         -100.00
10.360000      9.200000     0.000000   0.257100     0.0674       -99.999000           -6.128239e+01         -100.00
10.360000      9.250000     0.000000   0.254800     0.0674       -99.999000           -5.551029e+01         -100.00
10.360000      9.300000     0.000000   0.252300     0.0674       -99.999000           -5.033729e+01         -100.00
