!13N to 13C e-capture
!From ../13n-13c_electroncapture.dat compiled by GMP from Schwab et al. 2017
!Experimental data used from Zegers et al. 2008
!
!Log(rhoY)       Log(T)        mu        dQ           Vs           Log(e-cap-rate)   nu-energy-loss       gamma-energy
!Log(g/cm^3)     Log(K)        erg       erg          erg          Log(1/s)          Log(erg/s)           Log(erg/s)
10.600000      9.050000     0.000000   -0.320000     0.0810       3.597800             -1.043990e+00         -100.00
10.600000      9.100000     0.000000   -0.317900     0.0810       3.598000             -1.043690e+00         -100.00
10.600000      9.150000     0.000000   -0.315700     0.0810       3.598300             -1.043390e+00         -100.00
10.600000      9.200000     0.000000   -0.313200     0.0810       3.598500             -1.042990e+00         -100.00
10.600000      9.250000     0.000000   -0.310700     0.0810       3.598800             -1.042590e+00         -100.00
10.600000      9.300000     0.000000   -0.308000     0.0810       3.599100             -1.041990e+00         -100.00
10.600000      9.350000     0.000000   -0.305100     0.0810       3.599500             -1.041390e+00         -100.00
10.600000      9.400000     0.000000   -0.302100     0.0810       3.599900             -1.040690e+00         -100.00
10.600000      9.450000     0.000000   -0.298900     0.0810       3.600500             -1.039890e+00         -100.00
10.600000      9.500000     0.000000   -0.295500     0.0810       3.601100             -1.038890e+00         -100.00
10.600000      9.550000     0.000000   -0.291900     0.0810       3.601800             -1.037790e+00         -100.00
10.600000      9.600000     0.000000   -0.288100     0.0810       3.602600             -1.036390e+00         -100.00
10.600000      9.650000     0.000000   -0.284200     0.0810       3.603600             -1.034690e+00         -100.00
10.620000      8.000000     0.000000   -0.348500     0.0822       3.629800             -1.006490e+00         -100.00
10.620000      8.050000     0.000000   -0.348000     0.0822       3.629800             -1.006390e+00         -100.00
10.620000      8.100000     0.000000   -0.347500     0.0822       3.629900             -1.006390e+00         -100.00
10.620000      8.150000     0.000000   -0.346900     0.0822       3.629900             -1.006290e+00         -100.00
10.620000      8.200000     0.000000   -0.346300     0.0822       3.630000             -1.006190e+00         -100.00
10.620000      8.250000     0.000000   -0.345700     0.0822       3.630000             -1.006190e+00         -100.00
10.620000      8.300000     0.000000   -0.344900     0.0822       3.630100             -1.006090e+00         -100.00
10.620000      8.350000     0.000000   -0.344200     0.0822       3.630100             -1.005990e+00         -100.00
10.620000      8.400000     0.000000   -0.343300     0.0822       3.630200             -1.005990e+00         -100.00
10.620000      8.450000     0.000000   -0.342500     0.0822       3.630200             -1.005890e+00         -100.00
10.620000      8.500000     0.000000   -0.341500     0.0822       3.630300             -1.005790e+00         -100.00
10.620000      8.550000     0.000000   -0.340500     0.0822       3.630400             -1.005690e+00         -100.00
10.620000      8.600000     0.000000   -0.339400     0.0822       3.630400             -1.005590e+00         -100.00
10.620000      8.650000     0.000000   -0.338200     0.0822       3.630500             -1.005490e+00         -100.00
10.620000      8.700000     0.000000   -0.336900     0.0822       3.630600             -1.005290e+00         -100.00
10.620000      8.750000     0.000000   -0.335600     0.0822       3.630700             -1.005190e+00         -100.00
10.620000      8.800000     0.000000   -0.334100     0.0822       3.630800             -1.004990e+00         -100.00
10.620000      8.850000     0.000000   -0.332600     0.0822       3.630900             -1.004890e+00         -100.00
10.620000      8.900000     0.000000   -0.330900     0.0822       3.631100             -1.004690e+00         -100.00
10.620000      8.950000     0.000000   -0.329200     0.0822       3.631200             -1.004490e+00         -100.00
10.620000      9.000000     0.000000   -0.327300     0.0822       3.631400             -1.004190e+00         -100.00
10.620000      9.050000     0.000000   -0.325300     0.0822       3.631500             -1.003990e+00         -100.00
10.620000      9.100000     0.000000   -0.323100     0.0822       3.631700             -1.003690e+00         -100.00
10.620000      9.150000     0.000000   -0.320800     0.0822       3.632000             -1.003290e+00         -100.00
10.620000      9.200000     0.000000   -0.318400     0.0822       3.632200             -1.002890e+00         -100.00
10.620000      9.250000     0.000000   -0.315900     0.0822       3.632500             -1.002490e+00         -100.00
10.620000      9.300000     0.000000   -0.313100     0.0822       3.632800             -1.001990e+00         -100.00
10.620000      9.350000     0.000000   -0.310200     0.0822       3.633200             -1.001390e+00         -100.00
10.620000      9.400000     0.000000   -0.307200     0.0822       3.633600             -1.000690e+00         -100.00
10.620000      9.450000     0.000000   -0.303900     0.0822       3.634100             -9.998896e-01         -100.00
10.620000      9.500000     0.000000   -0.300500     0.0822       3.634700             -9.989896e-01         -100.00
10.620000      9.550000     0.000000   -0.296900     0.0822       3.635400             -9.977896e-01         -100.00
10.620000      9.600000     0.000000   -0.293100     0.0822       3.636200             -9.964896e-01         -100.00
10.620000      9.650000     0.000000   -0.289100     0.0822       3.637200             -9.947896e-01         -100.00
10.640000      8.000000     0.000000   -0.354000     0.0835       3.663600             -9.662896e-01         -100.00
10.640000      8.050000     0.000000   -0.353500     0.0835       3.663600             -9.662896e-01         -100.00
10.640000      8.100000     0.000000   -0.353000     0.0835       3.663600             -9.661896e-01         -100.00
10.640000      8.150000     0.000000   -0.352400     0.0835       3.663700             -9.661896e-01         -100.00
10.640000      8.200000     0.000000   -0.351800     0.0835       3.663700             -9.660896e-01         -100.00
10.640000      8.250000     0.000000   -0.351100     0.0835       3.663700             -9.660896e-01         -100.00
10.640000      8.300000     0.000000   -0.350400     0.0835       3.663800             -9.659896e-01         -100.00
10.640000      8.350000     0.000000   -0.349600     0.0835       3.663800             -9.658896e-01         -100.00
10.640000      8.400000     0.000000   -0.348800     0.0835       3.663900             -9.658896e-01         -100.00
10.640000      8.450000     0.000000   -0.347900     0.0835       3.664000             -9.657896e-01         -100.00
10.640000      8.500000     0.000000   -0.346900     0.0835       3.664000             -9.656896e-01         -100.00
10.640000      8.550000     0.000000   -0.345900     0.0835       3.664100             -9.655896e-01         -100.00
10.640000      8.600000     0.000000   -0.344800     0.0835       3.664200             -9.654896e-01         -100.00
10.640000      8.650000     0.000000   -0.343600     0.0835       3.664200             -9.652896e-01         -100.00
10.640000      8.700000     0.000000   -0.342300     0.0835       3.664300             -9.651896e-01         -100.00
10.640000      8.750000     0.000000   -0.341000     0.0835       3.664400             -9.650896e-01         -100.00
10.640000      8.800000     0.000000   -0.339500     0.0835       3.664500             -9.648896e-01         -100.00
10.640000      8.850000     0.000000   -0.337900     0.0835       3.664700             -9.647896e-01         -100.00
10.640000      8.900000     0.000000   -0.336300     0.0835       3.664800             -9.645896e-01         -100.00
10.640000      8.950000     0.000000   -0.334500     0.0835       3.664900             -9.643896e-01         -100.00
10.640000      9.000000     0.000000   -0.332600     0.0835       3.665100             -9.640896e-01         -100.00
10.640000      9.050000     0.000000   -0.330600     0.0835       3.665300             -9.638896e-01         -100.00
10.640000      9.100000     0.000000   -0.328400     0.0835       3.665400             -9.635896e-01         -100.00
10.640000      9.150000     0.000000   -0.326100     0.0835       3.665700             -9.631896e-01         -100.00
10.640000      9.200000     0.000000   -0.323700     0.0835       3.665900             -9.628896e-01         -100.00
10.640000      9.250000     0.000000   -0.321100     0.0835       3.666200             -9.623896e-01         -100.00
10.640000      9.300000     0.000000   -0.318300     0.0835       3.666500             -9.618896e-01         -100.00
10.640000      9.350000     0.000000   -0.315400     0.0835       3.666900             -9.613896e-01         -100.00
10.640000      9.400000     0.000000   -0.312300     0.0835       3.667300             -9.606896e-01         -100.00
10.640000      9.450000     0.000000   -0.309100     0.0835       3.667800             -9.598896e-01         -100.00
10.640000      9.500000     0.000000   -0.305600     0.0835       3.668400             -9.589896e-01         -100.00
10.640000      9.550000     0.000000   -0.302000     0.0835       3.669100             -9.578896e-01         -100.00
10.640000      9.600000     0.000000   -0.298200     0.0835       3.669900             -9.564896e-01         -100.00
10.640000      9.650000     0.000000   -0.294100     0.0835       3.670800             -9.548896e-01         -100.00
10.660000      8.000000     0.000000   -0.359500     0.0848       3.697300             -9.261896e-01         -100.00
10.660000      8.050000     0.000000   -0.359000     0.0848       3.697300             -9.261896e-01         -100.00
10.660000      8.100000     0.000000   -0.358500     0.0848       3.697400             -9.260896e-01         -100.00
10.660000      8.150000     0.000000   -0.357900     0.0848       3.697400             -9.260896e-01         -100.00
10.660000      8.200000     0.000000   -0.357300     0.0848       3.697400             -9.259896e-01         -100.00
10.660000      8.250000     0.000000   -0.356600     0.0848       3.697500             -9.258896e-01         -100.00
10.660000      8.300000     0.000000   -0.355900     0.0848       3.697500             -9.258896e-01         -100.00
10.660000      8.350000     0.000000   -0.355100     0.0848       3.697600             -9.257896e-01         -100.00
10.660000      8.400000     0.000000   -0.354300     0.0848       3.697600             -9.256896e-01         -100.00
10.660000      8.450000     0.000000   -0.353400     0.0848       3.697700             -9.255896e-01         -100.00
10.660000      8.500000     0.000000   -0.352400     0.0848       3.697800             -9.254896e-01         -100.00
10.660000      8.550000     0.000000   -0.351400     0.0848       3.697800             -9.253896e-01         -100.00
10.660000      8.600000     0.000000   -0.350300     0.0848       3.697900             -9.252896e-01         -100.00
10.660000      8.650000     0.000000   -0.349100     0.0848       3.698000             -9.251896e-01         -100.00
10.660000      8.700000     0.000000   -0.347800     0.0848       3.698100             -9.250896e-01         -100.00
10.660000      8.750000     0.000000   -0.346400     0.0848       3.698200             -9.249896e-01         -100.00
10.660000      8.800000     0.000000   -0.345000     0.0848       3.698300             -9.247896e-01         -100.00
10.660000      8.850000     0.000000   -0.343400     0.0848       3.698400             -9.245896e-01         -100.00
10.660000      8.900000     0.000000   -0.341700     0.0848       3.698500             -9.243896e-01         -100.00
10.660000      8.950000     0.000000   -0.339900     0.0848       3.698700             -9.241896e-01         -100.00
10.660000      9.000000     0.000000   -0.338000     0.0848       3.698800             -9.239896e-01         -100.00
10.660000      9.050000     0.000000   -0.336000     0.0848       3.699000             -9.237896e-01         -100.00
10.660000      9.100000     0.000000   -0.333800     0.0848       3.699200             -9.234896e-01         -100.00
10.660000      9.150000     0.000000   -0.331500     0.0848       3.699400             -9.230896e-01         -100.00
10.660000      9.200000     0.000000   -0.329000     0.0848       3.699600             -9.227896e-01         -100.00
10.660000      9.250000     0.000000   -0.326400     0.0848       3.699900             -9.223896e-01         -100.00
10.660000      9.300000     0.000000   -0.323700     0.0848       3.700200             -9.218896e-01         -100.00
10.660000      9.350000     0.000000   -0.320700     0.0848       3.700600             -9.212896e-01         -100.00
10.660000      9.400000     0.000000   -0.317600     0.0848       3.701000             -9.205896e-01         -100.00
10.660000      9.450000     0.000000   -0.314300     0.0848       3.701500             -9.198896e-01         -100.00
10.660000      9.500000     0.000000   -0.310800     0.0848       3.702000             -9.189896e-01         -100.00
10.660000      9.550000     0.000000   -0.307200     0.0848       3.702700             -9.178896e-01         -100.00
10.660000      9.600000     0.000000   -0.303300     0.0848       3.703500             -9.165896e-01         -100.00
10.660000      9.650000     0.000000   -0.299200     0.0848       3.704500             -9.149896e-01         -100.00
10.680000      8.000000     0.000000   -0.365200     0.0861       3.731100             -8.859896e-01         -100.00
10.680000      8.050000     0.000000   -0.364700     0.0861       3.731100             -8.859896e-01         -100.00
10.680000      8.100000     0.000000   -0.364100     0.0861       3.731100             -8.859896e-01         -100.00
10.680000      8.150000     0.000000   -0.363500     0.0861       3.731200             -8.858896e-01         -100.00
10.680000      8.200000     0.000000   -0.362900     0.0861       3.731200             -8.857896e-01         -100.00
10.680000      8.250000     0.000000   -0.362200     0.0861       3.731200             -8.857896e-01         -100.00
10.680000      8.300000     0.000000   -0.361500     0.0861       3.731300             -8.856896e-01         -100.00
10.680000      8.350000     0.000000   -0.360700     0.0861       3.731300             -8.856896e-01         -100.00
10.680000      8.400000     0.000000   -0.359900     0.0861       3.731400             -8.855896e-01         -100.00
10.680000      8.450000     0.000000   -0.359000     0.0861       3.731400             -8.854896e-01         -100.00
10.680000      8.500000     0.000000   -0.358000     0.0861       3.731500             -8.853896e-01         -100.00
10.680000      8.550000     0.000000   -0.357000     0.0861       3.731600             -8.852896e-01         -100.00
10.680000      8.600000     0.000000   -0.355800     0.0861       3.731700             -8.851896e-01         -100.00
10.680000      8.650000     0.000000   -0.354600     0.0861       3.731700             -8.850896e-01         -100.00
10.680000      8.700000     0.000000   -0.353400     0.0861       3.731800             -8.849896e-01         -100.00
10.680000      8.750000     0.000000   -0.352000     0.0861       3.731900             -8.847896e-01         -100.00
10.680000      8.800000     0.000000   -0.350500     0.0861       3.732000             -8.846896e-01         -100.00
10.680000      8.850000     0.000000   -0.348900     0.0861       3.732100             -8.844896e-01         -100.00
10.680000      8.900000     0.000000   -0.347200     0.0861       3.732300             -8.842896e-01         -100.00
10.680000      8.950000     0.000000   -0.345400     0.0861       3.732400             -8.840896e-01         -100.00
10.680000      9.000000     0.000000   -0.343500     0.0861       3.732500             -8.838896e-01         -100.00
10.680000      9.050000     0.000000   -0.341500     0.0861       3.732700             -8.835896e-01         -100.00
10.680000      9.100000     0.000000   -0.339300     0.0861       3.732900             -8.833896e-01         -100.00
10.680000      9.150000     0.000000   -0.336900     0.0861       3.733100             -8.829896e-01         -100.00
10.680000      9.200000     0.000000   -0.334500     0.0861       3.733400             -8.826896e-01         -100.00
10.680000      9.250000     0.000000   -0.331800     0.0861       3.733600             -8.822896e-01         -100.00
10.680000      9.300000     0.000000   -0.329000     0.0861       3.733900             -8.817896e-01         -100.00
10.680000      9.350000     0.000000   -0.326100     0.0861       3.734300             -8.811896e-01         -100.00
10.680000      9.400000     0.000000   -0.322900     0.0861       3.734700             -8.805896e-01         -100.00
10.680000      9.450000     0.000000   -0.319600     0.0861       3.735200             -8.797896e-01         -100.00
10.680000      9.500000     0.000000   -0.316100     0.0861       3.735700             -8.788896e-01         -100.00
10.680000      9.550000     0.000000   -0.312400     0.0861       3.736400             -8.778896e-01         -100.00
10.680000      9.600000     0.000000   -0.308500     0.0861       3.737200             -8.765896e-01         -100.00
10.680000      9.650000     0.000000   -0.304400     0.0861       3.738100             -8.750896e-01         -100.00
10.700000      8.000000     0.000000   -0.370900     0.0874       3.764800             -8.458896e-01         -100.00
10.700000      8.050000     0.000000   -0.370400     0.0874       3.764800             -8.457896e-01         -100.00
10.700000      8.100000     0.000000   -0.369800     0.0874       3.764900             -8.457896e-01         -100.00
10.700000      8.150000     0.000000   -0.369200     0.0874       3.764900             -8.456896e-01         -100.00
10.700000      8.200000     0.000000   -0.368600     0.0874       3.765000             -8.456896e-01         -100.00
10.700000      8.250000     0.000000   -0.367900     0.0874       3.765000             -8.455896e-01         -100.00
10.700000      8.300000     0.000000   -0.367200     0.0874       3.765000             -8.455896e-01         -100.00
10.700000      8.350000     0.000000   -0.366400     0.0874       3.765100             -8.454896e-01         -100.00
10.700000      8.400000     0.000000   -0.365600     0.0874       3.765100             -8.453896e-01         -100.00
10.700000      8.450000     0.000000   -0.364700     0.0874       3.765200             -8.452896e-01         -100.00
10.700000      8.500000     0.000000   -0.363700     0.0874       3.765300             -8.451896e-01         -100.00
10.700000      8.550000     0.000000   -0.362600     0.0874       3.765300             -8.451896e-01         -100.00
10.700000      8.600000     0.000000   -0.361500     0.0874       3.765400             -8.449896e-01         -100.00
10.700000      8.650000     0.000000   -0.360300     0.0874       3.765500             -8.448896e-01         -100.00
10.700000      8.700000     0.000000   -0.359000     0.0874       3.765600             -8.447896e-01         -100.00
10.700000      8.750000     0.000000   -0.357600     0.0874       3.765700             -8.446896e-01         -100.00
10.700000      8.800000     0.000000   -0.356100     0.0874       3.765800             -8.444896e-01         -100.00
10.700000      8.850000     0.000000   -0.354500     0.0874       3.765900             -8.443896e-01         -100.00
10.700000      8.900000     0.000000   -0.352800     0.0874       3.766000             -8.441896e-01         -100.00
10.700000      8.950000     0.000000   -0.351000     0.0874       3.766100             -8.439896e-01         -100.00
10.700000      9.000000     0.000000   -0.349100     0.0874       3.766300             -8.437896e-01         -100.00
10.700000      9.050000     0.000000   -0.347000     0.0874       3.766500             -8.434896e-01         -100.00
10.700000      9.100000     0.000000   -0.344800     0.0874       3.766600             -8.431896e-01         -100.00
10.700000      9.150000     0.000000   -0.342500     0.0874       3.766900             -8.428896e-01         -100.00
10.700000      9.200000     0.000000   -0.340000     0.0874       3.767100             -8.425896e-01         -100.00
10.700000      9.250000     0.000000   -0.337300     0.0874       3.767400             -8.420896e-01         -100.00
10.700000      9.300000     0.000000   -0.334500     0.0874       3.767700             -8.416896e-01         -100.00
10.700000      9.350000     0.000000   -0.331500     0.0874       3.768000             -8.410896e-01         -100.00
10.700000      9.400000     0.000000   -0.328400     0.0874       3.768400             -8.404896e-01         -100.00
10.700000      9.450000     0.000000   -0.325000     0.0874       3.768900             -8.397896e-01         -100.00
10.700000      9.500000     0.000000   -0.321500     0.0874       3.769400             -8.388896e-01         -100.00
10.700000      9.550000     0.000000   -0.317800     0.0874       3.770100             -8.377896e-01         -100.00
10.700000      9.600000     0.000000   -0.313800     0.0874       3.770800             -8.365896e-01         -100.00
10.700000      9.650000     0.000000   -0.309700     0.0874       3.771700             -8.350896e-01         -100.00
10.720000      8.000000     0.000000   -0.376700     0.0888       3.798600             -8.056896e-01         -100.00
10.720000      8.050000     0.000000   -0.376200     0.0888       3.798600             -8.056896e-01         -100.00
10.720000      8.100000     0.000000   -0.375600     0.0888       3.798700             -8.055896e-01         -100.00
10.720000      8.150000     0.000000   -0.375000     0.0888       3.798700             -8.055896e-01         -100.00
10.720000      8.200000     0.000000   -0.374400     0.0888       3.798700             -8.054896e-01         -100.00
10.720000      8.250000     0.000000   -0.373700     0.0888       3.798800             -8.054896e-01         -100.00
10.720000      8.300000     0.000000   -0.373000     0.0888       3.798800             -8.053896e-01         -100.00
10.720000      8.350000     0.000000   -0.372200     0.0888       3.798900             -8.052896e-01         -100.00
10.720000      8.400000     0.000000   -0.371300     0.0888       3.798900             -8.051896e-01         -100.00
10.720000      8.450000     0.000000   -0.370400     0.0888       3.799000             -8.051896e-01         -100.00
10.720000      8.500000     0.000000   -0.369400     0.0888       3.799000             -8.050896e-01         -100.00
10.720000      8.550000     0.000000   -0.368400     0.0888       3.799100             -8.049896e-01         -100.00
10.720000      8.600000     0.000000   -0.367200     0.0888       3.799200             -8.048896e-01         -100.00
10.720000      8.650000     0.000000   -0.366000     0.0888       3.799300             -8.047896e-01         -100.00
10.720000      8.700000     0.000000   -0.364700     0.0888       3.799300             -8.045896e-01         -100.00
10.720000      8.750000     0.000000   -0.363300     0.0888       3.799400             -8.044896e-01         -100.00
10.720000      8.800000     0.000000   -0.361800     0.0888       3.799500             -8.043896e-01         -100.00
10.720000      8.850000     0.000000   -0.360200     0.0888       3.799600             -8.041896e-01         -100.00
10.720000      8.900000     0.000000   -0.358500     0.0888       3.799800             -8.039896e-01         -100.00
10.720000      8.950000     0.000000   -0.356700     0.0888       3.799900             -8.037896e-01         -100.00
10.720000      9.000000     0.000000   -0.354800     0.0888       3.800100             -8.035896e-01         -100.00
10.720000      9.050000     0.000000   -0.352700     0.0888       3.800200             -8.033896e-01         -100.00
10.720000      9.100000     0.000000   -0.350500     0.0888       3.800400             -8.030896e-01         -100.00
10.720000      9.150000     0.000000   -0.348100     0.0888       3.800600             -8.027896e-01         -100.00
10.720000      9.200000     0.000000   -0.345600     0.0888       3.800800             -8.023896e-01         -100.00
10.720000      9.250000     0.000000   -0.342900     0.0888       3.801100             -8.019896e-01         -100.00
10.720000      9.300000     0.000000   -0.340100     0.0888       3.801400             -8.015896e-01         -100.00
10.720000      9.350000     0.000000   -0.337100     0.0888       3.801700             -8.009896e-01         -100.00
10.720000      9.400000     0.000000   -0.333900     0.0888       3.802100             -8.003896e-01         -100.00
10.720000      9.450000     0.000000   -0.330500     0.0888       3.802600             -7.996896e-01         -100.00
10.720000      9.500000     0.000000   -0.327000     0.0888       3.803100             -7.987896e-01         -100.00
10.720000      9.550000     0.000000   -0.323200     0.0888       3.803700             -7.977896e-01         -100.00
10.720000      9.600000     0.000000   -0.319200     0.0888       3.804500             -7.965896e-01         -100.00
10.720000      9.650000     0.000000   -0.315100     0.0888       3.805400             -7.950896e-01         -100.00
10.740000      8.000000     0.000000   -0.382600     0.0902       3.832400             -7.654896e-01         -100.00
10.740000      8.050000     0.000000   -0.382100     0.0902       3.832400             -7.654896e-01         -100.00
10.740000      8.100000     0.000000   -0.381500     0.0902       3.832400             -7.653896e-01         -100.00
10.740000      8.150000     0.000000   -0.380900     0.0902       3.832500             -7.653896e-01         -100.00
10.740000      8.200000     0.000000   -0.380300     0.0902       3.832500             -7.652896e-01         -100.00
10.740000      8.250000     0.000000   -0.379600     0.0902       3.832600             -7.652896e-01         -100.00
10.740000      8.300000     0.000000   -0.378900     0.0902       3.832600             -7.651896e-01         -100.00
10.740000      8.350000     0.000000   -0.378100     0.0902       3.832600             -7.650896e-01         -100.00
10.740000      8.400000     0.000000   -0.377200     0.0902       3.832700             -7.650896e-01         -100.00
10.740000      8.450000     0.000000   -0.376300     0.0902       3.832800             -7.649896e-01         -100.00
10.740000      8.500000     0.000000   -0.375300     0.0902       3.832800             -7.648896e-01         -100.00
10.740000      8.550000     0.000000   -0.374200     0.0902       3.832900             -7.647896e-01         -100.00
10.740000      8.600000     0.000000   -0.373100     0.0902       3.833000             -7.646896e-01         -100.00
10.740000      8.650000     0.000000   -0.371900     0.0902       3.833000             -7.645896e-01         -100.00
10.740000      8.700000     0.000000   -0.370600     0.0902       3.833100             -7.644896e-01         -100.00
10.740000      8.750000     0.000000   -0.369200     0.0902       3.833200             -7.642896e-01         -100.00
10.740000      8.800000     0.000000   -0.367600     0.0902       3.833300             -7.641896e-01         -100.00
10.740000      8.850000     0.000000   -0.366000     0.0902       3.833400             -7.639896e-01         -100.00
10.740000      8.900000     0.000000   -0.364300     0.0902       3.833500             -7.637896e-01         -100.00
10.740000      8.950000     0.000000   -0.362500     0.0902       3.833700             -7.636896e-01         -100.00
10.740000      9.000000     0.000000   -0.360500     0.0902       3.833800             -7.633896e-01         -100.00
10.740000      9.050000     0.000000   -0.358400     0.0902       3.834000             -7.631896e-01         -100.00
10.740000      9.100000     0.000000   -0.356200     0.0902       3.834200             -7.628896e-01         -100.00
10.740000      9.150000     0.000000   -0.353800     0.0902       3.834400             -7.625896e-01         -100.00
10.740000      9.200000     0.000000   -0.351300     0.0902       3.834600             -7.622896e-01         -100.00
10.740000      9.250000     0.000000   -0.348600     0.0902       3.834800             -7.618896e-01         -100.00
10.740000      9.300000     0.000000   -0.345700     0.0902       3.835100             -7.613896e-01         -100.00
10.740000      9.350000     0.000000   -0.342700     0.0902       3.835500             -7.608896e-01         -100.00
10.740000      9.400000     0.000000   -0.339500     0.0902       3.835900             -7.602896e-01         -100.00
10.740000      9.450000     0.000000   -0.336100     0.0902       3.836300             -7.595896e-01         -100.00
10.740000      9.500000     0.000000   -0.332500     0.0902       3.836800             -7.586896e-01         -100.00
10.740000      9.550000     0.000000   -0.328700     0.0902       3.837400             -7.577896e-01         -100.00
10.740000      9.600000     0.000000   -0.324700     0.0902       3.838200             -7.565896e-01         -100.00
10.740000      9.650000     0.000000   -0.320500     0.0902       3.839000             -7.550896e-01         -100.00
10.760000      8.000000     0.000000   -0.388500     0.0916       3.866200             -7.252896e-01         -100.00
10.760000      8.050000     0.000000   -0.388000     0.0916       3.866200             -7.252896e-01         -100.00
10.760000      8.100000     0.000000   -0.387500     0.0916       3.866200             -7.251896e-01         -100.00
10.760000      8.150000     0.000000   -0.386900     0.0916       3.866300             -7.251896e-01         -100.00
10.760000      8.200000     0.000000   -0.386200     0.0916       3.866300             -7.250896e-01         -100.00
10.760000      8.250000     0.000000   -0.385600     0.0916       3.866300             -7.250896e-01         -100.00
10.760000      8.300000     0.000000   -0.384800     0.0916       3.866400             -7.249896e-01         -100.00
10.760000      8.350000     0.000000   -0.384000     0.0916       3.866400             -7.248896e-01         -100.00
10.760000      8.400000     0.000000   -0.383200     0.0916       3.866500             -7.248896e-01         -100.00
10.760000      8.450000     0.000000   -0.382200     0.0916       3.866500             -7.247896e-01         -100.00
10.760000      8.500000     0.000000   -0.381200     0.0916       3.866600             -7.246896e-01         -100.00
10.760000      8.550000     0.000000   -0.380200     0.0916       3.866700             -7.245896e-01         -100.00
10.760000      8.600000     0.000000   -0.379000     0.0916       3.866700             -7.244896e-01         -100.00
10.760000      8.650000     0.000000   -0.377800     0.0916       3.866800             -7.243896e-01         -100.00
10.760000      8.700000     0.000000   -0.376500     0.0916       3.866900             -7.242896e-01         -100.00
10.760000      8.750000     0.000000   -0.375100     0.0916       3.867000             -7.240896e-01         -100.00
10.760000      8.800000     0.000000   -0.373500     0.0916       3.867100             -7.239896e-01         -100.00
10.760000      8.850000     0.000000   -0.371900     0.0916       3.867200             -7.237896e-01         -100.00
10.760000      8.900000     0.000000   -0.370200     0.0916       3.867300             -7.236896e-01         -100.00
10.760000      8.950000     0.000000   -0.368300     0.0916       3.867400             -7.234896e-01         -100.00
10.760000      9.000000     0.000000   -0.366400     0.0916       3.867600             -7.232896e-01         -100.00
10.760000      9.050000     0.000000   -0.364300     0.0916       3.867800             -7.229896e-01         -100.00
10.760000      9.100000     0.000000   -0.362000     0.0916       3.867900             -7.227896e-01         -100.00
10.760000      9.150000     0.000000   -0.359600     0.0916       3.868100             -7.224896e-01         -100.00
10.760000      9.200000     0.000000   -0.357100     0.0916       3.868400             -7.220896e-01         -100.00
10.760000      9.250000     0.000000   -0.354400     0.0916       3.868600             -7.216896e-01         -100.00
10.760000      9.300000     0.000000   -0.351500     0.0916       3.868900             -7.212896e-01         -100.00
10.760000      9.350000     0.000000   -0.348400     0.0916       3.869200             -7.207896e-01         -100.00
10.760000      9.400000     0.000000   -0.345200     0.0916       3.869600             -7.201896e-01         -100.00
10.760000      9.450000     0.000000   -0.341800     0.0916       3.870000             -7.194896e-01         -100.00
10.760000      9.500000     0.000000   -0.338200     0.0916       3.870500             -7.186896e-01         -100.00
10.760000      9.550000     0.000000   -0.334300     0.0916       3.871100             -7.176896e-01         -100.00
10.760000      9.600000     0.000000   -0.330300     0.0916       3.871900             -7.164896e-01         -100.00
10.760000      9.650000     0.000000   -0.326100     0.0916       3.872700             -7.150896e-01         -100.00
10.780000      8.000000     0.000000   -0.394600     0.0930       3.900000             -6.850896e-01         -100.00
10.780000      8.050000     0.000000   -0.394100     0.0930       3.900000             -6.850896e-01         -100.00
10.780000      8.100000     0.000000   -0.393600     0.0930       3.900000             -6.849896e-01         -100.00
10.780000      8.150000     0.000000   -0.393000     0.0930       3.900100             -6.849896e-01         -100.00
10.780000      8.200000     0.000000   -0.392300     0.0930       3.900100             -6.848896e-01         -100.00
10.780000      8.250000     0.000000   -0.391600     0.0930       3.900100             -6.848896e-01         -100.00
10.780000      8.300000     0.000000   -0.390900     0.0930       3.900200             -6.847896e-01         -100.00
10.780000      8.350000     0.000000   -0.390100     0.0930       3.900200             -6.846896e-01         -100.00
10.780000      8.400000     0.000000   -0.389200     0.0930       3.900300             -6.846896e-01         -100.00
10.780000      8.450000     0.000000   -0.388300     0.0930       3.900300             -6.845896e-01         -100.00
10.780000      8.500000     0.000000   -0.387300     0.0930       3.900400             -6.844896e-01         -100.00
10.780000      8.550000     0.000000   -0.386200     0.0930       3.900500             -6.843896e-01         -100.00
10.780000      8.600000     0.000000   -0.385000     0.0930       3.900500             -6.842896e-01         -100.00
10.780000      8.650000     0.000000   -0.383800     0.0930       3.900600             -6.841896e-01         -100.00
10.780000      8.700000     0.000000   -0.382500     0.0930       3.900700             -6.840896e-01         -100.00
10.780000      8.750000     0.000000   -0.381100     0.0930       3.900800             -6.838896e-01         -100.00
10.780000      8.800000     0.000000   -0.379500     0.0930       3.900900             -6.837896e-01         -100.00
10.780000      8.850000     0.000000   -0.377900     0.0930       3.901000             -6.835896e-01         -100.00
10.780000      8.900000     0.000000   -0.376200     0.0930       3.901100             -6.834896e-01         -100.00
10.780000      8.950000     0.000000   -0.374300     0.0930       3.901200             -6.832896e-01         -100.00
10.780000      9.000000     0.000000   -0.372300     0.0930       3.901400             -6.830896e-01         -100.00
10.780000      9.050000     0.000000   -0.370200     0.0930       3.901500             -6.827896e-01         -100.00
